0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.9554850067845375,-0.20496750437955194,-0.11344798511239897,0.574028634444145,1.4378599644742336,-0.8901113678878383,0.0648116266942096,0.35966007892817836,0.14498880946046333,0.5830589247282691,0.011272694138573569,0.49475662404725523,-0.3901823376660638,-0.20496748550343832,-0.3857435367321266
-1.9240856875526329,0.5097127131337987,-0.769102680238585,-1.9207342612328475,-0.6023597298513778,0.8972007546661728,0.14925618696968318,0.5236618449005144,0.014836211718999293,0.8741029957822943,0.18785712576701216,0.26930871902301134,1.161750271779834,-0.09480000076768888,-0.1346346335758951
-1.2225605612961898,-0.025099330364360864,-0.018668630239021794,0.7023081528879032,-1.0973637723074845,0.08798783634749452,1.119796064667267,-0.443931031807648,-0.4457273467044685,0.04659675790192329,0.624642923291201,0.7761077494772368,1.1464313230274028,-0.33055954722825787,0.22953200509133276
-2.0067176275749796,0.4227574511553426,0.33156511850504167,0.059991569600705896,0.19102314258931044,0.13626608067840362,-1.0481581807077813,0.5401629754478099,0.5259830588953178,0.30705237699442023,-0.15043542871995297,1.2167230345332294,-0.45213099100563414,-0.08587810165062523,0.6406854767500954
-1.3580436112978505,0.29664856743130746,-0.6487088352134034,-1.5255612287547844,1.4021985081795791,-0.05693954594362351,-1.0404919621494542,-0.9767661305845992,-0.5234980219265302,0.015773294311576258,-0.27621668790595527,-0.40072863612269166,-0.22260302516178435,-0.20475175844717144,-0.3040897763958451
1.2502414407261901,-2.2883511274428954,1.7568916761997673,-0.37651784782745024,1.3399827919321812,-0.11393396903878125,-1.1644124199410681,-0.7320621506530824,-0.5871697750047484,0.43300834225441565,0.7561961574400418,-0.46471200140355756,0.6275261881837362,-0.31253167345136557,-0.3260566224939592
5.82049554584172,0.6802546043274578,1.6570059280642806,-0.9273798098811368,1.7754790102973637,-0.06161253936971822,-0.849816703759514,0.062279890894430506,0.40116688148032575,-0.42345625211058113,-0.036586512338278865,-0.012751442898741694,0.2960678158237171,0.37072074190433124,-0.532457306943968
-0.8264495493691785,-0.4460663630469871,-0.2529252255795187,0.4801006999602096,1.6655755309309281,0.02313485706903172,1.1535430079535498,-0.2923603048478049,-0.9460430571009781,0.3662266358724938,-0.1301444379974984,0.511509180909349,-0.4462487713404565,0.1077717644482967,0.008928441903082326
-2.513318583560971,0.39535390761992295,0.008884453435597184,-1.4932793152797146,0.37036626178383275,0.23112272394711766,0.8147106329102033,-0.06934126005823729,0.9228218408900645,-0.02838143245551293,0.0924042124079438,-0.15158900859741048,0.13737346400551106,0.9937694672263571,-0.16781411500683974
3.886292278759859,2.9898651631822046,-0.5000367731583398,-0.8415738338391205,0.4847582617282036,0.7665231937746371,0.5151447689712421,0.2543858126022199,0.13040948891095983,0.22239627252534266,-0.7619921353453438,0.35248948434142857,-0.8021271618296597,-0.5830851253851413,-0.429096138525362
-0.4777189827655295,-0.09483246726527955,-0.7022110568367996,0.5130579980937977,0.890172571946095,-0.711333591925245,-0.06284214872320196,0.5491199173453081,0.2991004456202867,-0.4266767123092927,-0.7607679487054313,0.942851473186187,0.5100910330064987,-0.3732483986912384,0.4286241661342114
-1.4057326691320604,0.14915732626281097,-0.3661976854433671,-0.9984886664427839,1.9225888166287912,-0.07380790189751338,-0.8991592466307005,0.21798641911619349,-0.08062321593117866,1.128939455660412,0.363579214527351,-0.4621479023199872,0.33351034786666833,0.3377706676724832,0.1512121807927051
-1.4809422551702935,0.310160288328124,0.5732769803520503,1.2849934671384293,0.018440251798910935,0.3209993316076127,-1.3607129269053784,0.4611751933189275,0.05332595914434285,-0.4684907051444886,0.6383546909171778,-0.109806133459672,-0.10565792957167772,-0.13285721507347883,0.6867729653928365
0.9362396945781404,-0.0931860744920161,-1.550928466339605,0.7134853932845302,-2.100121406567454,-0.22907257141623444,-0.7705724095596834,0.3104322747939621,-1.1069219110205204,0.7700960856846301,-0.20831940952114805,-0.2728332009268616,-0.22302696241263434,0.06537960040282657,-0.28685929542754735
-1.7561696763784715,0.41780600185880845,-0.413739954765613,-0.8325303835812675,-0.21727039366095263,1.2290691666958442,-0.19065878407515757,0.8886735323794677,-0.041379924999746964,-0.2947719012803996,-0.29783653129228105,-0.5552871172468925,1.1975474831347321,0.9774983730708586,-0.07687889848164237
-2.912528484998802,0.7058975060273961,-0.0016545457692499488,-2.484271094605429,-0.20069087200812435,-0.8879059068406259,-0.1894507895649632,-0.8321681342123446,0.09068346977315261,-0.3180668052553733,-0.03187244979387516,-0.19817766470765888,-0.5091603865778651,-0.09252761713981486,-0.28158775707644706
-2.5997290631344936,0.5213815659556768,0.3287732531597958,-1.2722201531286748,0.0300953792725576,-0.9758339431290799,-0.001086524908645515,-0.24571836998583746,0.12687442816524952,0.010187839802768175,0.26912307340307007,0.40409915360612464,0.1346201646626148,0.5186378566200519,0.9693716266117476
